Customer ID,Age,Gender,All Purchases,Email Address,Subscription Status,Payment Method
16902,53,Female,1,user3746@example.com,No,Debit Card
16903,68,Female,7,user6051@example.com,Yes,Debit Card
16904,46,Male,5,user1580@example.com,No,Cash
16905,45,Female,1,user4260@example.com,No,Debit Card
16906,30,Female,12,user2541@example.com,Yes,Credit Card
16907,37,Female,48,user3817@example.com,No,Bank Transfer
16908,24,Female,16,user4040@example.com,Yes,Debit Card
16909,29,Female,2,user3020@example.com,Yes,Debit Card
16910,25,Female,2,user9835@example.com,No,Credit Card
16911,43,Male,3,user3621@example.com,No,Cash
16912,42,Male,9,user7144@example.com,No,PayPal
16913,37,Female,21,user5817@example.com,No,Credit Card
16914,32,Female,2,user2691@example.com,No,Credit Card
16915,42,Male,14,user5017@example.com,Yes,Bank Transfer
16916,34,Male,4,user9956@example.com,No,Debit Card
16917,43,Female,1,user1498@example.com,No,Credit Card
16918,39,Male,1,user8614@example.com,No,Debit Card
16919,69,Female,3,user1598@example.com,Yes,Bank Transfer
16920,29,Male,2,user5720@example.com,No,Credit Card
16921,60,Male,12,user1473@example.com,Yes,Debit Card
16922,62,Female,3,user8049@example.com,Yes,Bank Transfer
16923,45,Male,4,user7308@example.com,Yes,Bank Transfer
16924,37,Female,5,user3051@example.com,Yes,Debit Card
16925,64,Female,1,user6770@example.com,No,Credit Card
16926,32,Male,6,user9852@example.com,No,Cash
16927,57,Male,4,user3226@example.com,Yes,Credit Card
16928,23,Male,3,user2086@example.com,Yes,Cash
16929,39,Female,19,user8660@example.com,No,Credit Card
16930,20,Female,8,user6517@example.com,Yes,Cash
16931,65,Female,3,user3603@example.com,Yes,Credit Card
16932,69,Female,1,user5183@example.com,Yes,Bank Transfer
16933,34,Male,9,user6412@example.com,Yes,Credit Card
16934,18,Female,8,user8171@example.com,No,Cash
16935,31,Male,5,user1806@example.com,Yes,PayPal
16936,33,Male,12,user2562@example.com,Yes,Debit Card
16937,49,Female,2,user9072@example.com,Yes,Debit Card
16938,19,Male,6,user6066@example.com,Yes,Cash
16939,67,Male,1,user3022@example.com,No,Bank Transfer
16940,44,Female,3,user8952@example.com,No,Cash
16941,69,Male,1,user3837@example.com,No,PayPal
16942,36,Female,8,user1257@example.com,No,Cash
16943,42,Female,1,user2137@example.com,Yes,PayPal
16944,46,Male,6,user3960@example.com,Yes,Debit Card
16945,64,Female,9,user2466@example.com,No,Cash
16946,20,Male,6,user5533@example.com,No,Bank Transfer
16947,47,Female,4,user6191@example.com,No,Debit Card
16948,20,Female,1,user5601@example.com,Yes,Bank Transfer
16949,49,Male,3,user3384@example.com,No,PayPal
16950,52,Male,3,user8445@example.com,No,Debit Card
16951,39,Female,1,user1910@example.com,Yes,Credit Card
16952,37,Female,4,user4316@example.com,No,Cash
16953,26,Female,6,user7400@example.com,Yes,Cash
16954,54,Male,12,user6853@example.com,No,PayPal
16955,56,Female,4,user6948@example.com,Yes,Debit Card
16956,23,Male,1,user6429@example.com,No,Bank Transfer
16957,26,Female,5,user4362@example.com,No,Bank Transfer
16958,43,Male,14,user1820@example.com,Yes,Debit Card
16959,58,Male,6,user3718@example.com,No,Cash
16960,63,Male,1,user8860@example.com,Yes,PayPal
16961,53,Female,2,user7635@example.com,Yes,Credit Card
16962,63,Female,6,user9105@example.com,Yes,Debit Card
16963,43,Female,3,user3934@example.com,Yes,PayPal
16964,43,Female,2,user9770@example.com,Yes,Debit Card
16965,24,Male,1,user5994@example.com,Yes,Bank Transfer
16966,30,Male,38,user1891@example.com,No,Credit Card
16967,60,Female,1,user5732@example.com,No,Bank Transfer
16968,67,Male,3,user8014@example.com,No,Debit Card
16969,53,Male,4,user6987@example.com,No,PayPal
16970,61,Male,15,user4129@example.com,No,Credit Card
16971,18,Male,4,user2613@example.com,No,Debit Card
16972,66,Female,2,user9126@example.com,No,Debit Card
16973,42,Male,2,user6367@example.com,No,PayPal
16974,18,Female,2,user6261@example.com,No,Debit Card
16975,42,Male,1,user5809@example.com,Yes,Credit Card
16976,48,Male,18,user6827@example.com,No,Cash
16977,59,Female,3,user6753@example.com,Yes,Debit Card
16978,26,Female,20,user1032@example.com,No,Cash
16979,39,Male,12,user1006@example.com,No,Debit Card
16980,52,Female,8,user5525@example.com,No,Credit Card
16981,58,Male,4,user6001@example.com,Yes,PayPal
16982,67,Female,1,user4590@example.com,Yes,Credit Card
16983,39,Female,15,user3247@example.com,No,Cash
16984,49,Female,3,user4790@example.com,Yes,PayPal
16985,51,Female,3,user9986@example.com,Yes,Debit Card
16986,39,Male,2,user8528@example.com,Yes,PayPal
16987,30,Female,1,user1612@example.com,Yes,Credit Card
16988,60,Male,5,user5763@example.com,No,Bank Transfer
16989,68,Female,26,user4115@example.com,No,Bank Transfer
16990,35,Male,2,user9780@example.com,Yes,PayPal
16991,50,Female,2,user4109@example.com,Yes,Cash
16992,26,Female,4,user9179@example.com,No,Bank Transfer
16993,58,Female,2,user9582@example.com,Yes,PayPal
16994,48,Male,4,user1080@example.com,No,Bank Transfer
16995,19,Male,1,user5753@example.com,Yes,Bank Transfer
16996,57,Female,3,user8506@example.com,No,Credit Card
16997,35,Female,4,user9306@example.com,Yes,Credit Card
16998,23,Male,6,user8695@example.com,No,Credit Card
16999,48,Male,9,user6844@example.com,No,PayPal
17000,68,Male,3,user7734@example.com,Yes,Bank Transfer
17001,66,Male,7,user2931@example.com,Yes,Bank Transfer
17002,37,Male,3,user9884@example.com,Yes,Cash
17003,31,Male,12,user2645@example.com,No,Bank Transfer
17004,39,Male,28,user8915@example.com,Yes,Debit Card
17005,26,Male,4,user2033@example.com,Yes,Debit Card
17006,21,Female,3,user5718@example.com,Yes,Bank Transfer
17007,34,Male,11,user6798@example.com,No,Debit Card
17008,65,Female,4,user6371@example.com,Yes,PayPal
17009,35,Female,10,user9229@example.com,Yes,PayPal
17010,28,Male,9,user6837@example.com,No,Debit Card
17011,69,Male,1,user1212@example.com,No,Bank Transfer
17012,65,Male,4,user7920@example.com,No,PayPal
17013,28,Female,11,user7105@example.com,No,Cash
17014,19,Female,2,user7147@example.com,Yes,Credit Card
17015,25,Female,1,user9893@example.com,Yes,Debit Card
17016,66,Male,6,user4908@example.com,Yes,Credit Card
17017,36,Male,1,user6772@example.com,No,Credit Card
17018,52,Female,7,user8966@example.com,Yes,Cash
17019,47,Female,5,user2769@example.com,No,PayPal
17020,45,Female,3,user1880@example.com,Yes,Debit Card
17021,28,Male,1,user8487@example.com,No,PayPal
17022,45,Female,4,user8282@example.com,Yes,Credit Card
17023,59,Male,9,user5289@example.com,Yes,Bank Transfer
17024,48,Female,3,user9091@example.com,Yes,Cash
17025,66,Female,10,user2653@example.com,Yes,PayPal
17026,35,Male,7,user4857@example.com,No,Debit Card
17027,56,Female,6,user2647@example.com,Yes,Credit Card
17028,64,Female,2,user2203@example.com,No,Credit Card
17029,24,Female,4,user7287@example.com,No,PayPal
17030,20,Female,23,user4542@example.com,Yes,Credit Card
17031,63,Male,1,user3586@example.com,Yes,Bank Transfer
17032,45,Male,2,user3665@example.com,Yes,PayPal
17033,26,Male,2,user3812@example.com,No,Credit Card
17034,25,Male,2,user9126@example.com,Yes,PayPal
17035,31,Female,22,user8265@example.com,No,Debit Card
17036,49,Male,17,user8539@example.com,No,PayPal
17037,21,Male,2,user9555@example.com,No,Cash
17038,61,Male,2,user2373@example.com,Yes,Cash
17039,65,Male,4,user7402@example.com,No,PayPal
17040,43,Female,6,user5527@example.com,Yes,Bank Transfer
17041,38,Female,1,user5718@example.com,Yes,Credit Card
17042,20,Male,2,user9135@example.com,Yes,Credit Card
17043,63,Male,5,user5128@example.com,No,PayPal
17044,53,Female,1,user6701@example.com,Yes,Cash
17045,64,Female,8,user9284@example.com,Yes,PayPal
17046,68,Female,8,user4020@example.com,No,Debit Card
17047,58,Female,8,user6562@example.com,Yes,Credit Card
17048,29,Female,14,user2222@example.com,No,Cash
17049,54,Female,2,user2257@example.com,Yes,PayPal
17050,23,Female,10,user9987@example.com,No,PayPal
17051,33,Male,1,user7243@example.com,No,Cash
17052,50,Female,1,user6681@example.com,No,Bank Transfer
17053,52,Female,1,user7542@example.com,No,Debit Card
17054,50,Female,7,user9001@example.com,Yes,Credit Card
17055,34,Female,2,user4761@example.com,Yes,Credit Card
17056,33,Male,27,user1265@example.com,Yes,PayPal
17057,23,Male,1,user6998@example.com,No,Cash
17058,22,Male,2,user5154@example.com,No,Debit Card
17059,26,Female,5,user4856@example.com,No,Debit Card
17060,50,Female,9,user6494@example.com,Yes,PayPal
17061,53,Male,2,user5901@example.com,Yes,Credit Card
17062,38,Male,1,user6653@example.com,Yes,Bank Transfer
17063,65,Male,2,user4126@example.com,No,PayPal
17064,37,Female,2,user3952@example.com,No,Bank Transfer
17065,59,Female,4,user5655@example.com,No,Cash
17066,29,Male,2,user9726@example.com,No,Debit Card
17067,61,Female,9,user6556@example.com,Yes,Debit Card
17068,56,Female,3,user6919@example.com,Yes,Cash
17069,35,Female,5,user7848@example.com,No,Credit Card
17070,29,Female,6,user6811@example.com,No,PayPal
17071,67,Male,1,user7688@example.com,Yes,Cash
17072,66,Male,4,user1958@example.com,No,Debit Card
17073,54,Female,3,user1611@example.com,Yes,Bank Transfer
17074,35,Male,3,user1392@example.com,Yes,PayPal
17075,45,Female,1,user3337@example.com,No,Debit Card
17076,31,Female,14,user1580@example.com,No,Bank Transfer
17077,54,Male,4,user4363@example.com,Yes,Bank Transfer
17078,53,Female,4,user1686@example.com,Yes,Bank Transfer
17079,39,Male,7,user1482@example.com,No,Cash
17080,29,Female,6,user5406@example.com,Yes,Credit Card
17081,23,Female,1,user1434@example.com,Yes,Credit Card
17082,35,Male,1,user2853@example.com,No,Cash
17083,50,Female,1,user1264@example.com,No,Bank Transfer
17084,68,Female,3,user7610@example.com,Yes,Cash
17085,33,Female,1,user7732@example.com,No,Credit Card
17086,54,Female,4,user5426@example.com,No,Cash
17087,38,Female,1,user9123@example.com,No,Bank Transfer
17088,69,Female,1,user7217@example.com,No,Debit Card
17089,30,Male,2,user8182@example.com,No,PayPal
17090,69,Female,1,user5161@example.com,Yes,Credit Card
17091,63,Female,3,user8563@example.com,Yes,Debit Card
17092,23,Male,3,user5365@example.com,Yes,PayPal
17093,51,Male,1,user9404@example.com,No,Bank Transfer
17094,38,Female,5,user9832@example.com,No,Bank Transfer
17095,68,Female,2,user9427@example.com,Yes,Cash
17096,38,Male,1,user7843@example.com,No,Debit Card
17097,67,Female,11,user8140@example.com,Yes,PayPal
17098,41,Female,2,user6767@example.com,No,Cash
17099,29,Male,2,user1914@example.com,No,Credit Card
17100,51,Male,2,user3538@example.com,No,Credit Card
17101,44,Male,6,user6298@example.com,Yes,Cash
17102,47,Male,4,user2342@example.com,No,Bank Transfer
17103,22,Female,1,user4702@example.com,No,Debit Card
17104,68,Male,3,user5410@example.com,Yes,Bank Transfer
17105,45,Female,11,user1698@example.com,No,Credit Card
17106,61,Female,4,user9795@example.com,Yes,Bank Transfer
17107,37,Male,1,user3758@example.com,No,Cash
17108,67,Female,4,user8609@example.com,No,Credit Card
17109,28,Male,1,user5586@example.com,No,Cash
17110,42,Female,14,user2119@example.com,Yes,Bank Transfer
17111,62,Male,1,user3362@example.com,Yes,Debit Card
17112,46,Male,7,user9244@example.com,Yes,PayPal
17113,65,Male,1,user7241@example.com,No,PayPal
17114,33,Female,7,user4216@example.com,No,Credit Card
17115,41,Male,21,user2166@example.com,No,PayPal
17116,56,Female,1,user6510@example.com,Yes,Debit Card
17117,36,Male,21,user7920@example.com,Yes,Credit Card
17118,44,Male,3,user7978@example.com,No,PayPal
17119,52,Female,11,user3565@example.com,Yes,Credit Card
17120,24,Female,3,user9358@example.com,No,Credit Card
17121,39,Male,7,user2972@example.com,Yes,Bank Transfer
17122,59,Female,4,user1948@example.com,Yes,Credit Card
17123,52,Female,2,user2396@example.com,Yes,PayPal
17124,61,Female,2,user2052@example.com,No,Cash
17125,69,Male,5,user6412@example.com,Yes,Cash
17126,67,Female,1,user5546@example.com,No,Bank Transfer
17127,31,Female,4,user6157@example.com,Yes,Credit Card
17128,28,Female,1,user6327@example.com,No,Bank Transfer
17129,63,Female,8,user1972@example.com,Yes,Bank Transfer
17130,41,Male,1,user7305@example.com,Yes,Credit Card
17131,47,Male,3,user5676@example.com,No,Credit Card
17132,24,Male,31,user1471@example.com,Yes,Cash
17133,30,Female,20,user5530@example.com,No,Cash
17134,65,Male,1,user9599@example.com,Yes,Cash
17135,28,Male,1,user8281@example.com,Yes,Cash
17136,44,Female,7,user8080@example.com,Yes,PayPal
17137,21,Male,1,user5717@example.com,No,Bank Transfer
17138,37,Male,2,user5773@example.com,No,PayPal
17139,46,Female,3,user9046@example.com,Yes,Debit Card
17140,19,Male,7,user9815@example.com,No,Bank Transfer
17141,40,Female,4,user1610@example.com,Yes,Bank Transfer
17142,59,Male,5,user1033@example.com,No,Credit Card
17143,66,Female,10,user4062@example.com,Yes,Credit Card
17144,64,Female,2,user7913@example.com,Yes,Credit Card
17145,37,Female,18,user3318@example.com,Yes,Cash
17146,62,Female,1,user4337@example.com,No,Bank Transfer
17147,32,Female,1,user2691@example.com,Yes,Credit Card
17148,45,Female,4,user9569@example.com,Yes,Bank Transfer
17149,28,Female,4,user8364@example.com,Yes,Cash
17150,42,Male,1,user4750@example.com,No,Debit Card
17151,60,Female,11,user8577@example.com,Yes,Bank Transfer
17152,21,Male,3,user2412@example.com,No,Cash
17153,60,Male,18,user2829@example.com,No,PayPal
17154,32,Male,7,user8724@example.com,Yes,Credit Card
17155,38,Female,1,user5751@example.com,Yes,Cash
17156,34,Female,2,user8967@example.com,Yes,Credit Card
17157,26,Female,4,user2590@example.com,No,Credit Card
17158,66,Female,7,user9515@example.com,No,Credit Card
17159,18,Female,7,user8743@example.com,Yes,Credit Card
17160,32,Female,19,user4562@example.com,Yes,Credit Card
17161,61,Female,1,user7566@example.com,No,PayPal
17162,52,Male,3,user4904@example.com,Yes,Credit Card
17163,69,Male,2,user2511@example.com,No,Cash
17164,62,Male,11,user4975@example.com,Yes,Debit Card
17165,54,Male,28,user4614@example.com,No,Bank Transfer
17166,65,Male,2,user6754@example.com,No,PayPal
17167,42,Female,10,user9420@example.com,Yes,Cash
17168,54,Male,3,user3787@example.com,Yes,PayPal
17169,59,Female,30,user3500@example.com,Yes,PayPal
17170,49,Female,13,user4532@example.com,Yes,Credit Card
17171,61,Male,1,user6758@example.com,No,Bank Transfer
17172,34,Female,2,user2722@example.com,Yes,Debit Card
17173,48,Female,4,user5008@example.com,Yes,Cash
17174,49,Male,4,user5634@example.com,Yes,Debit Card
17175,68,Male,3,user5572@example.com,Yes,Credit Card
17176,69,Female,6,user3848@example.com,Yes,Bank Transfer
17177,61,Male,4,user3463@example.com,No,PayPal
17178,43,Female,4,user3578@example.com,Yes,Bank Transfer
17179,54,Male,5,user5286@example.com,Yes,Debit Card
17180,44,Female,1,user5134@example.com,No,Cash
17181,61,Female,7,user8515@example.com,No,Credit Card
17182,54,Female,6,user9211@example.com,Yes,Debit Card
17183,19,Female,11,user3337@example.com,Yes,Cash
17184,22,Female,14,user7149@example.com,Yes,Debit Card
17185,26,Male,9,user4318@example.com,Yes,Bank Transfer
17186,64,Female,3,user3745@example.com,Yes,Credit Card
17187,33,Male,5,user7157@example.com,No,Debit Card
17188,38,Female,4,user1470@example.com,No,PayPal
17189,36,Male,1,user5407@example.com,Yes,Credit Card
17190,47,Male,1,user2238@example.com,Yes,Bank Transfer
17191,42,Male,12,user6754@example.com,No,Credit Card
17192,56,Female,1,user1085@example.com,Yes,PayPal
17193,42,Female,16,user1158@example.com,No,Cash
17194,24,Female,14,user8587@example.com,No,Bank Transfer
17195,31,Male,3,user5251@example.com,Yes,Cash
17196,57,Male,3,user8419@example.com,No,PayPal
17197,49,Male,1,user8035@example.com,Yes,PayPal
17198,57,Female,1,user6554@example.com,Yes,Cash
17199,64,Male,2,user2248@example.com,Yes,Bank Transfer
17200,44,Female,11,user6362@example.com,Yes,Bank Transfer
17201,33,Female,2,user6691@example.com,No,Debit Card
17202,69,Male,6,user1194@example.com,Yes,Bank Transfer
17203,36,Female,2,user7406@example.com,Yes,Cash
17204,54,Male,5,user7531@example.com,Yes,Bank Transfer
17205,41,Male,1,user5078@example.com,Yes,Credit Card
17206,60,Female,5,user7340@example.com,Yes,Credit Card
17207,32,Male,5,user9512@example.com,No,Credit Card
17208,46,Male,2,user3027@example.com,Yes,Bank Transfer
17209,54,Male,101,user5775@example.com,Yes,PayPal
17210,26,Male,1,user6497@example.com,No,Bank Transfer
17211,33,Female,3,user4773@example.com,No,Bank Transfer
17212,64,Male,1,user3857@example.com,Yes,Debit Card
17213,59,Male,1,user8553@example.com,Yes,Debit Card
17214,44,Male,28,user9564@example.com,Yes,Cash
17215,47,Male,2,user8465@example.com,No,PayPal
17216,31,Male,1,user6348@example.com,Yes,Debit Card
17217,53,Female,1,user7881@example.com,Yes,Cash
17218,54,Female,4,user1677@example.com,Yes,Debit Card
17219,18,Male,1,user1831@example.com,Yes,Credit Card
17220,48,Female,5,user4805@example.com,No,Credit Card
17221,30,Female,2,user1674@example.com,No,Debit Card
17222,38,Female,2,user3090@example.com,No,Bank Transfer
17223,53,Male,4,user2709@example.com,Yes,Debit Card
17224,61,Female,2,user7321@example.com,No,Bank Transfer
17225,68,Male,1,user9060@example.com,Yes,Credit Card
17226,52,Female,2,user3632@example.com,Yes,Cash
17227,20,Male,3,user1677@example.com,Yes,PayPal
17228,67,Female,2,user8246@example.com,No,Cash
17229,63,Male,3,user7889@example.com,Yes,Cash
17230,48,Male,2,user7771@example.com,Yes,PayPal
17231,60,Female,3,user6288@example.com,No,Credit Card
17232,45,Female,1,user6393@example.com,Yes,PayPal
17233,66,Male,14,user4244@example.com,Yes,PayPal
17234,68,Male,3,user9643@example.com,Yes,Credit Card
17235,41,Female,6,user4037@example.com,Yes,Bank Transfer
17236,27,Female,22,user9536@example.com,No,Credit Card
17237,39,Female,1,user8038@example.com,No,PayPal
17238,46,Female,27,user3492@example.com,Yes,Debit Card
17239,22,Female,2,user5192@example.com,No,Bank Transfer
17240,64,Female,20,user2928@example.com,Yes,Debit Card
17241,29,Female,18,user6258@example.com,No,Credit Card
17242,58,Male,14,user6061@example.com,Yes,PayPal
17243,29,Female,1,user2470@example.com,No,Debit Card
17244,53,Male,3,user1489@example.com,Yes,Credit Card
17245,46,Male,1,user1269@example.com,Yes,Debit Card
17246,49,Female,2,user8633@example.com,No,Bank Transfer
17247,18,Female,12,user6921@example.com,Yes,Debit Card
17248,24,Female,16,user4976@example.com,Yes,Cash
17249,36,Female,6,user9831@example.com,No,PayPal
17250,18,Male,44,user8758@example.com,Yes,Cash
17251,35,Female,1,user3397@example.com,Yes,Debit Card
17252,41,Female,3,user6973@example.com,Yes,Credit Card
17253,63,Female,3,user4255@example.com,Yes,PayPal
17254,45,Male,1,user5064@example.com,No,Bank Transfer
17255,56,Male,1,user2600@example.com,No,PayPal
17256,20,Male,6,user3422@example.com,No,Debit Card
17257,28,Female,1,user4476@example.com,Yes,Credit Card
17258,53,Female,6,user8428@example.com,Yes,PayPal
17259,32,Male,8,user6823@example.com,No,PayPal
17260,55,Male,1,user8049@example.com,No,Debit Card
17261,66,Female,5,user9615@example.com,No,PayPal
17262,25,Female,1,user1748@example.com,Yes,Cash
17263,33,Male,8,user6852@example.com,No,Bank Transfer
17264,38,Female,1,user9936@example.com,No,Cash
17265,43,Male,1,user9050@example.com,No,Credit Card
17266,46,Male,3,user5519@example.com,No,Bank Transfer
17267,40,Male,5,user3017@example.com,No,Debit Card
17268,21,Female,2,user2253@example.com,No,Credit Card
17269,56,Male,4,user7789@example.com,Yes,Credit Card
17270,32,Female,4,user9414@example.com,No,Credit Card
17271,59,Female,2,user4728@example.com,No,Credit Card
17272,68,Male,2,user1264@example.com,No,Credit Card
17273,60,Female,6,user1054@example.com,Yes,Credit Card
17274,24,Male,3,user2389@example.com,No,Bank Transfer
17275,67,Female,6,user1752@example.com,Yes,Cash
17276,48,Female,6,user3346@example.com,No,Credit Card
17277,65,Male,4,user4745@example.com,Yes,Bank Transfer
17278,50,Male,4,user5519@example.com,No,Cash
17279,46,Female,5,user9420@example.com,No,Bank Transfer
17280,49,Male,2,user2369@example.com,Yes,Credit Card
17281,28,Female,15,user9507@example.com,No,Debit Card
17282,53,Male,20,user4074@example.com,No,Credit Card
17283,26,Female,3,user1613@example.com,No,Bank Transfer
17284,26,Female,11,user8262@example.com,No,Cash
17285,36,Female,2,user7862@example.com,No,Credit Card
17286,19,Female,3,user6054@example.com,No,PayPal
17287,40,Female,21,user6916@example.com,Yes,Credit Card
17288,45,Male,3,user7781@example.com,Yes,PayPal
17289,44,Female,3,user2466@example.com,No,Bank Transfer
17290,47,Female,1,user2619@example.com,Yes,Bank Transfer
17291,18,Female,1,user8272@example.com,No,Bank Transfer
17292,64,Female,6,user9384@example.com,Yes,Bank Transfer
17293,47,Male,5,user9633@example.com,Yes,Cash
17294,30,Male,1,user1014@example.com,Yes,Debit Card
17295,67,Male,1,user5586@example.com,No,Cash
17296,68,Male,3,user4130@example.com,No,Cash
17297,61,Male,1,user1843@example.com,Yes,Cash
17298,18,Male,1,user7539@example.com,No,Bank Transfer
17299,29,Female,20,user1397@example.com,No,PayPal
17300,47,Female,2,user5293@example.com,Yes,Bank Transfer
17301,18,Female,1,user4322@example.com,Yes,Debit Card
17302,40,Female,14,user4611@example.com,No,Cash
17303,31,Male,2,user9147@example.com,Yes,Debit Card
17304,46,Male,41,user3217@example.com,No,Bank Transfer
17305,25,Female,13,user9154@example.com,Yes,PayPal
17306,38,Male,1,user3219@example.com,Yes,Bank Transfer
17307,36,Female,1,user9574@example.com,Yes,Cash
17308,19,Female,1,user7653@example.com,Yes,Credit Card
17309,42,Female,3,user3339@example.com,Yes,Debit Card
17310,61,Female,5,user9556@example.com,No,Debit Card
17311,61,Female,10,user9410@example.com,Yes,Cash
17312,48,Female,4,user9341@example.com,No,PayPal
17313,23,Male,3,user3491@example.com,No,Bank Transfer
17314,43,Male,1,user1800@example.com,Yes,PayPal
17315,66,Male,3,user2064@example.com,Yes,Cash
17316,44,Female,3,user8305@example.com,No,Bank Transfer
17317,46,Male,6,user3450@example.com,No,Bank Transfer
17318,53,Female,4,user4824@example.com,Yes,Cash
17319,24,Female,1,user4796@example.com,Yes,Bank Transfer
17320,28,Female,2,user2134@example.com,No,PayPal
17321,22,Male,11,user7092@example.com,Yes,Cash
17322,36,Female,5,user7411@example.com,No,Debit Card
17323,59,Male,3,user6013@example.com,Yes,Debit Card
17324,50,Female,9,user5392@example.com,Yes,Credit Card
17325,31,Male,18,user4244@example.com,No,Credit Card
17326,51,Female,3,user7696@example.com,Yes,PayPal
17327,21,Female,5,user8448@example.com,Yes,Debit Card
17328,53,Male,9,user7333@example.com,No,Credit Card
17329,42,Male,1,user6031@example.com,No,PayPal
17330,39,Female,12,user7510@example.com,Yes,Credit Card
17331,40,Female,10,user8304@example.com,Yes,Debit Card
17332,29,Male,1,user1237@example.com,Yes,Credit Card
17333,65,Female,5,user3476@example.com,Yes,PayPal
17334,62,Male,7,user8543@example.com,Yes,Debit Card
17335,38,Male,1,user5291@example.com,Yes,PayPal
17336,38,Male,2,user8605@example.com,No,Credit Card
17337,43,Female,3,user7842@example.com,No,Debit Card
17338,66,Female,1,user4581@example.com,Yes,Credit Card
17339,52,Female,5,user1207@example.com,No,Credit Card
17340,66,Female,3,user8515@example.com,Yes,PayPal
17341,59,Male,2,user3621@example.com,No,Bank Transfer
17342,25,Female,17,user3455@example.com,No,Debit Card
17343,29,Female,3,user3579@example.com,No,Credit Card
17344,56,Female,4,user4536@example.com,No,Credit Card
17345,22,Male,1,user4425@example.com,No,Cash
17346,42,Female,5,user1338@example.com,No,Credit Card
17347,62,Male,1,user4551@example.com,Yes,PayPal
17348,42,Male,1,user6603@example.com,No,PayPal
17349,31,Female,4,user2952@example.com,No,Cash
17350,66,Male,4,user6288@example.com,No,Bank Transfer
17351,52,Female,1,user8685@example.com,Yes,Cash
17352,51,Male,6,user4431@example.com,No,Debit Card
17353,43,Female,9,user1161@example.com,No,Bank Transfer
17354,48,Female,6,user3963@example.com,No,Bank Transfer
17355,34,Male,3,user8126@example.com,Yes,Debit Card
17356,34,Male,3,user5935@example.com,No,Cash
17357,44,Female,1,user8287@example.com,No,PayPal
17358,44,Female,36,user3038@example.com,Yes,Bank Transfer
17359,24,Female,1,user3509@example.com,No,Bank Transfer
17360,61,Male,2,user6567@example.com,Yes,PayPal
17361,28,Female,35,user6296@example.com,Yes,Bank Transfer
17362,36,Female,5,user1922@example.com,No,Cash
17363,34,Male,8,user6439@example.com,Yes,PayPal
17364,39,Male,1,user8331@example.com,No,Credit Card
17365,43,Male,12,user1175@example.com,Yes,Debit Card
17366,56,Female,5,user7657@example.com,No,Cash
17367,58,Male,3,user2898@example.com,Yes,Credit Card
17368,52,Male,5,user6377@example.com,No,Credit Card
17369,19,Male,6,user7327@example.com,Yes,Credit Card
17370,52,Female,6,user5537@example.com,Yes,Debit Card
17371,40,Male,12,user3107@example.com,No,Cash
17372,69,Male,2,user5708@example.com,No,Credit Card
17373,40,Female,23,user4212@example.com,No,PayPal
17374,27,Male,45,user3652@example.com,No,PayPal
17375,31,Female,1,user6500@example.com,No,Debit Card
17376,55,Female,4,user5336@example.com,Yes,Bank Transfer
17377,44,Female,2,user1483@example.com,No,Bank Transfer
17378,25,Male,2,user1906@example.com,Yes,Bank Transfer
17379,40,Female,9,user6319@example.com,No,Debit Card
17380,35,Male,5,user2576@example.com,Yes,Credit Card
17381,59,Female,14,user8520@example.com,No,Cash
17382,22,Male,15,user7783@example.com,Yes,Credit Card
17383,21,Female,1,user5814@example.com,Yes,Cash
17384,60,Female,6,user7405@example.com,Yes,PayPal
17385,62,Male,3,user2924@example.com,Yes,Debit Card
17386,20,Female,8,user3935@example.com,Yes,PayPal
17387,44,Female,1,user2464@example.com,Yes,Bank Transfer
17388,57,Female,13,user3942@example.com,No,Bank Transfer
17389,22,Female,5,user5875@example.com,Yes,Cash
17390,38,Female,2,user6682@example.com,No,PayPal
17391,30,Female,8,user9485@example.com,No,Credit Card
17392,25,Male,30,user6968@example.com,No,Bank Transfer
17393,51,Female,4,user5308@example.com,No,Cash
17394,54,Male,2,user6958@example.com,Yes,Bank Transfer
17395,58,Male,8,user2854@example.com,No,PayPal
17396,48,Male,11,user7547@example.com,Yes,Credit Card
17397,38,Female,2,user3201@example.com,No,Credit Card
17398,54,Male,5,user6689@example.com,Yes,Credit Card
17399,19,Female,2,user5818@example.com,No,Debit Card
17400,41,Female,2,user4873@example.com,No,Debit Card
17401,47,Female,1,user1491@example.com,No,Bank Transfer
17402,53,Female,1,user7382@example.com,Yes,Bank Transfer
17403,43,Female,14,user3097@example.com,No,Debit Card
17404,25,Male,3,user9485@example.com,No,Bank Transfer
17405,40,Female,2,user9682@example.com,No,Credit Card
17406,25,Female,2,user6611@example.com,No,Debit Card
17407,59,Male,1,user3349@example.com,No,Cash
17408,42,Female,19,user6316@example.com,Yes,Cash
17409,18,Female,4,user5147@example.com,Yes,Cash
17410,18,Female,40,user6845@example.com,Yes,Debit Card
17411,40,Male,3,user3571@example.com,No,Cash
17412,47,Male,1,user4728@example.com,No,Bank Transfer
17413,31,Male,3,user5046@example.com,Yes,Bank Transfer
17414,28,Female,1,user6413@example.com,No,Debit Card
17415,45,Male,2,user2302@example.com,Yes,Credit Card
17416,26,Male,2,user9005@example.com,Yes,Cash
17417,46,Female,5,user7050@example.com,Yes,PayPal
17418,19,Male,1,user1727@example.com,No,Credit Card
17419,35,Female,1,user6019@example.com,No,Cash
17420,51,Female,1,user9599@example.com,No,PayPal
